TradeQ,Size,BuildYear,Distance,Reform,Price
1,15,1990,9,1,6.8
1,25,2020,9,1,27
1,60,2015,16,0,36
1,60,2015,16,0,46
1,25,2020,8,0,24
1,25,2000.5101766642038,8,1,26
1,25,2020,8,0,26
4,70,2012,13,0,34
4,80,2018,7,0,64
3,50,1974,12,0,8.5
3,40,1988,4,0,13
3,65,2001,10,1,37
1,25,2020,8,0,26
1,60,2018,9,0,42
1,45,1974,11,0,14
1,80,1996,10,0,40
4,50,1994,6,1,21
2,55,1975,10,1,17
1,50,1994,6,0,13
1,65,2001,9,1,34
4,65,2009,7.340678303577355,0,21
4,40,1968,7.340678303577355,1,11
3,40,2000.5101766642038,20,0,4
3,15,1983,14,1,4.3
3,40,1968,7.340678303577355,0,7
2,15,1983,14,0,4.3
1,40,1968,7.340678303577355,1,12
4,60,1992,20,1,20
4,65,1999,11,0,31
3,40,1968,15,0,2.2
3,75,2009,21,0,21
2,40,2000.5101766642038,14,0,4.9
2,40,1968,17,1,9.7
2,65,1994,8,1,35
2,40,1968,16,0,11
3,65,2006,3,0,48
2,85,2006,3,0,65
3,70,2006,18,0,58
2,25,1984,16,0,14
2,75,2017,19,0,79
4,80,2010,14,1,85
2,75,2010,14,1,63
2,70,1970,8,0,40
4,10,1979,4,0,14
4,20,2005,4,0,26
3,25,2010,5,0,24
3,25,2010,5,0,28
3,80,2003,4,0,89
1,10,1982,7,1,8.8
4,55,2003,4,1,63
4,35,2004,4,0,55
4,20,2006,9,0,24
3,25,1984,6,0,18
3,60,2003,4,0,67
3,60,2000,5,0,62
2,40,1978,4,0,28
1,45,1969,3,0,26
1,20,1986,5,0,12
1,70,1969,7,1,57
1,85,2005,11,1,140
3,25,2001,10,0,23
1,35,1981,11,1,29
4,70,2000,6,0,56
4,60,2013,2,0,64
3,70,1995,11,0,56
2,70,2006,5,0,57
2,50,1979,5,1,33
1,50,1973,7,1,32
1,40,1969,9,1,25
1,45,1986,11,1,23
1,60,1978,4,1,32
1,60,1994,9,1,54
4,75,2013,10,0,94
4,50,1968,7,0,37
2,65,2014,7,1,95
1,75,2013,10,0,61
1,65,2013,6,0,75
4,70,2000.5101766642038,8,0,80
4,60,2009,9,1,65
3,60,2009,9,0,51
2,15,2000.5101766642038,5,0,6.8
1,70,2006,14,0,38
3,75,2008,15,0,52
1,70,1986,17,0,31
4,100,1998,6,1,87
4,15,1984,3,1,7.5
4,55,2007,2,0,51
4,20,2000.5101766642038,5,0,18
4,100,2010,2,0,160
4,70,1982,14,1,57
4,45,1982,14,1,33
3,20,1991,17,0,7.7
3,55,2007,2,0,54
3,35,2019,4,0,49
3,55,1980,14,1,37
3,35,1983,15,1,25
3,20,2000.5101766642038,6,0,20
3,80,2015,7,0,94
2,40,1984,11,0,24
2,80,1998,4,0,70
2,60,2010,3,0,67
2,55,1982,14,0,25
2,25,1997,5,0,18
2,55,1982,14,0,34
2,75,2010,3,0,100
2,95,1998,6,0,85
2,60,1998,4,0,56
1,65,2007,2,1,63
1,35,2019,4,0,48
1,80,1979,15,1,53
1,15,1986,13,0,6.8
1,10,1986,13,0,6.2
1,35,2019,4,0,49
1,65,2000.5101766642038,6,1,70
1,25,2019,4,0,37
4,65,1985,13,0,41
4,25,1990,12,0,6.1
4,25,1990,12,0,6.1
4,65,2013,18,0,62
3,65,1985,13,1,49
2,20,1990,12,0,8.3
2,65,2018,15,0,70
1,70,2015,15,0,60
1,40,1985,11,1,38
1,80,2014,14,0,87
1,70,2014,14,0,69
4,55,2008,19,0,77
3,45,1971,15,1,23
3,85,2004,14,0,64
2,85,2007,12,1,69
2,65,2009,10,0,64
4,65,2010,12,0,60
4,55,2008,5,0,44
4,50,2014,6,1,62
3,65,2010,12,0,65
3,55,2008,5,0,39
2,30,2008,5,0,30
2,75,2001,9,0,73
2,70,2013,11,0,79
1,55,1997,4,1,60
3,70,1992,16,1,40
1,75,2004,19,0,50
4,75,1982,7.340678303577355,0,33
4,85,2007,7.340678303577355,0,56
2,90,2000.5101766642038,7.340678303577355,1,40
1,70,2002,7.340678303577355,0,44
1,65,2002,7.340678303577355,0,43
1,55,2001,7.340678303577355,0,32
4,30,2004,11,1,31
4,35,2000.5101766642038,16,1,26
4,20,2011,9,0,21
4,70,2005,19,0,54
4,35,1985,3,1,32
4,15,1987,6,0,14
4,65,2003,16,0,47
4,55,1991,13,0,40
4,60,2000.5101766642038,20,0,46
4,65,1997,5,1,67
3,70,2011,21,0,45
3,70,1998,14,1,53
3,65,1998,14,0,47
3,35,1985,16,0,19
3,65,1972,11,0,35
3,65,1997,19,1,52
3,50,1999,11,0,37
3,65,1972,11,0,35
2,70,2017,14,0,67
2,60,1972,11,1,43
2,70,2005,19,1,45
2,70,2013,7.340678303577355,0,40
2,45,1977,9,1,29
2,60,1985,3,0,43
2,65,2004,15,1,50
2,65,1991,13,0,40
1,60,1972,11,0,27
1,15,1987,6,1,11
1,60,1994,11,0,45
1,45,1994,5,0,34
1,50,2013,4,0,60
1,15,1987,6,0,12
1,70,2015,9,0,50
1,40,2019,1,0,60
1,20,1985,5,1,15
1,60,2019,1,0,90
1,70,2013,7.340678303577355,0,47
4,70,1984,7.340678303577355,1,29
4,65,2007,19,0,42
3,65,1996,14,0,36
2,80,2007,19,0,42
2,65,2007,19,0,38
2,70,2007,19,0,39
2,65,1984,7.340678303577355,1,27
2,70,2007,19,0,44
1,65,2007,19,0,38
1,70,2007,19,0,42
2,70,2002,7.340678303577355,0,40
3,50,1997,7.340678303577355,0,32
3,65,2015,14,0,63
1,75,2015,14,0,65
4,60,1998,7.340678303577355,0,40
3,70,1998,7.340678303577355,0,48
1,60,2004,7.340678303577355,0,39
4,75,2005,16,0,53
2,15,1991,12,1,9
2,75,2005,16,0,53
1,60,2005,16,0,42
3,75,2014,20,0,56
2,20,1989,11,0,5.4
2,20,1989,11,0,8.9
2,70,2016,21,0,55
1,60,2003,20,0,35
2,60,1982,7,0,6.9
4,70,2004,8,0,21
4,70,1997,10,0,19
4,30,1992,2,0,8.8
4,30,1992,2,0,5.5
4,65,2009,6,1,25
3,55,2000.5101766642038,10,0,6
3,40,2000.5101766642038,7,0,4.8
3,15,1991,8,0,2.4
3,80,2009,6,1,30
2,60,2000,16,0,10
2,70,2003,16,0,15
2,55,1990,14,0,11
2,65,2007,11,0,15
1,55,1990,16,1,8.7
1,50,1992,6,1,14
1,50,1992,10,1,13
4,60,1992,7,1,7.9
4,55,1987,7.340678303577355,0,6.2
3,55,1999,7,1,20
2,60,2005,19,0,11
2,65,2005,19,0,12
2,75,2001,7,0,25
2,70,2001,7,0,18
1,55,1987,7.340678303577355,0,6
1,65,2007,8,0,18
1,55,1999,7,1,22
1,85,2008,15,0,23
4,65,2016,10,0,28
3,55,1979,13,1,14
2,70,2016,11,0,27
4,40,1990,4,0,7.8
1,45,1990,3,0,4.5
1,50,1993,6,0,5.7
4,60,1994,9,0,11
1,50,1994,9,0,5.5
1,55,1994,9,0,6.8
4,60,1986,10,0,3
4,60,1996,13,0,12
3,60,1986,10,1,11
4,60,1990,13,0,8
3,50,1995,8,0,3.5
2,55,1994,20,1,7
2,75,1989,15,0,9.5
1,65,1989,15,0,5
3,55,1991,3,1,10
2,50,1992,4,1,14
3,65,1999,14,1,15
2,40,1987,11,0,4.8
2,45,1988,7,0,1.2
4,55,2005,1,0,14
4,60,1998,7,1,17
4,50,2000.5101766642038,4,1,6.7
4,15,1991,3,1,3.4
4,30,1987,5,0,6.3
3,15,1988,7,1,2.6
3,65,1981,6,0,1.6
3,45,1990,6,0,6.3
2,55,1981,6,0,6.3
1,45,1990,6,0,5.7
1,60,2010,2,1,18
4,45,1992,6,0,8.9
3,55,1991,13,0,6.5
4,45,1975,9,1,22
2,45,1975,9,0,10
4,60,1997,12,1,33
4,60,1980,13,0,8.3
4,50,1975,9,1,21
3,70,2007,12,0,30
3,65,1983,12,0,17
2,85,2004,13,0,39
1,65,1983,12,0,20
1,45,1977,9,1,25
4,80,2002,19,0,36
4,60,1997,4,1,44
3,65,1997,4,1,50
3,70,2019,2,0,72
3,80,1981,3,0,32
1,50,2005,6,0,37
4,60,2009,13,0,27
3,60,2006,11,1,33
3,80,2003,2,1,33
2,75,2005,3,0,31
2,75,2008,9,0,25
2,60,1996,2,1,29
2,75,2005,3,0,30
2,75,2005,3,1,32
2,65,1979,2,1,24
1,80,2003,2,0,26
1,60,1979,2,0,20
1,60,1996,1,0,22
1,80,2008,9,0,33
2,70,2005,15,0,34
1,60,2005,15,0,31
1,60,2005,15,1,33
3,60,2000.5101766642038,10,0,19
2,50,1984,10,0,13
3,25,2015,6,0,21
4,50,2005,5,0,19
4,60,1998,3,1,34
3,55,1997,5,1,32
3,105,2001,4,1,59
1,80,2001,9,1,42
3,75,2001,6,0,36
2,105,2001,6,0,45
2,70,2000,9,0,21
3,60,1993,9,1,30
2,60,2011,12,1,33
1,65,1996,9,0,25
4,70,2001,11,0,35
3,45,1975,8,1,19
1,70,1995,9,0,28
1,45,1975,8,1,16
1,70,1995,9,0,24
2,70,2003,7.340678303577355,0,27
2,70,2003,7.340678303577355,1,32
4,85,2007,3,1,43
4,80,2007,3,0,40
4,65,1982,3,0,23
4,55,2008,7,0,22
3,80,2007,3,0,38
2,55,1978,11,1,26
2,40,2011,3,0,24
2,55,1978,11,0,17
2,85,2007,4,0,41
2,60,2003,4,1,30
2,60,1974,6,0,15
2,25,2011,4,0,16
2,70,2005,8,0,30
1,40,1982,3,1,17
1,60,2003,4,0,23
3,30,1994,19,1,16
2,80,2001,21,0,27
4,65,1987,16,1,40
3,75,2003,13,0,48
2,75,2003,16,0,27
1,80,2003,16,0,39
2,55,1972,16,1,16
4,55,2009,0,0,30
3,80,2017,1,0,55
1,60,1997,5,1,35
1,70,2017,1,0,39
3,45,1966,15,0,11
3,45,2000.5101766642038,15,1,12
4,50,1966,10,0,12
1,70,2006,4,0,30
4,65,1995,4,1,39
4,25,2015,5,0,21
3,65,2015,6,0,42
2,55,1995,8,0,19
1,20,2007,4,0,15
1,65,1998,8,0,37
1,65,2015,6,0,39
1,25,2015,5,1,23
3,50,1996,8,0,29
3,60,1998,6,1,48
3,50,2009,6,0,30
2,70,1996,5,0,37
1,40,1994,9,1,28
1,65,1998,7,0,38
4,65,1996,10,1,40
4,60,1996,10,1,37
4,65,1993,12,0,28
4,70,2018,3,1,66
4,70,2011,3,0,65
4,60,2011,3,0,53
3,45,2016,2,0,47
3,40,2001,2,0,29
3,70,2011,3,0,60
1,20,2006,3,0,13
1,75,2018,4,0,62
1,15,1984,7,0,5.9
1,25,2016,2,0,22
1,55,1996,3,0,29
1,20,2011,2,0,20
3,70,2002,5,1,36
3,70,2002,5,1,36
4,70,2008,4,0,48
4,65,2013,3,0,43
4,75,2001,2,1,33
4,30,2007,4,0,22
3,70,2000.5101766642038,3,1,34
3,50,2006,1,0,30
2,70,2002,4,0,29
1,55,1985,4,1,29
1,80,2013,3,0,57
1,45,2014,4,0,30
4,65,1995,9,0,37
4,45,2009,10,0,29
2,75,2007,14,1,38
1,50,2011,7,0,35
2,60,1995,9,1,30
4,70,2014,6,0,61
4,20,1987,6,0,7.8
4,40,2009,8,0,39
4,20,2009,5,0,20
3,75,2000,6,1,43
3,25,2008,8,1,19
3,50,2006,5,0,26
3,45,2007,8,0,28
2,85,2003,6,0,68
2,75,2003,6,0,55
2,15,1987,6,1,7.2
2,60,2009,6,0,47
1,70,2015,3,0,60
1,60,2003,6,1,44
4,75,1987,7,0,33
3,40,2011,3,0,36
2,70,2000,4,0,48
1,60,2000.5101766642038,4,0,38
4,60,2017,9,0,45
3,60,1996,9,1,33
3,60,2007,8,1,33
3,60,2017,9,1,45
2,70,1995,9,1,40
2,65,2017,9,0,48
1,60,1996,9,0,23
1,70,2000.5101766642038,9,1,31
1,60,2013,8,0,36
1,60,1996,10,1,31
1,65,2018,11,0,48
2,65,1999,11,0,26
4,60,1991,11,1,26
4,70,1991,5,1,32
1,45,1973,16,1,14
4,55,2001,11,0,23
3,70,2001,11,0,30
2,90,2000.5101766642038,8,0,33
2,60,1995,7.340678303577355,1,19
1,65,2008,7.340678303577355,0,19
4,15,1984,6,1,6
4,20,1984,5,0,4
3,85,2001,8,0,32
3,65,1998,5,0,37
1,50,2008,6,0,26
4,65,2013,6,1,52
4,60,1999,6,0,23
2,65,2010,3,0,28
4,55,2018,4,0,37
2,50,1986,4,1,21
4,70,2001,3,0,33
2,70,2001,2,1,35
1,15,1991,4,0,4.7
4,60,2000,1,0,26
3,30,2000.5101766642038,8,1,15
3,60,2000,2,0,24
3,65,2008,5,1,26
4,70,1981,10,0,17
4,70,1982,15,1,22
4,80,1987,11,0,24
3,70,1982,13,0,15
2,70,1982,14,0,16
2,70,1981,13,1,25
2,55,1982,9,0,12
1,85,1987,11,0,11
3,50,2009,19,0,14
4,60,1991,19,0,8.3
4,75,2005,4,0,25
4,70,2007,13,0,27
4,85,2005,3,0,36
3,70,2009,5,0,39
2,90,2005,3,0,40
1,75,2005,15,0,21
1,65,2006,9,1,25
3,70,2017,3,0,35
2,70,2017,3,0,33
4,90,1981,5,1,30
3,60,1988,8,1,25
2,70,1996,9,0,21
4,100,2002,11,0,41
3,65,2016,13,0,34
3,65,2016,13,0,35
1,55,1999,10,0,22
4,65,1974,14,0,5.8
4,55,1990,9,0,15
3,75,2005,15,0,20
2,75,2002,17,1,30
2,55,1990,11,0,13
4,65,2003,19,0,19
3,65,2015,19,0,24
2,65,2015,19,0,23
2,85,2002,16,0,28
2,75,2002,19,0,24
1,65,1983,13,1,19
3,80,2021,11,0,45
3,65,2021,11,0,38
3,60,2021,11,0,40
3,75,2021,10,0,41
3,65,2021,11,0,37
3,65,2021,11,0,40
3,65,2021,11,0,38
3,65,2021,11,0,33
2,65,2021,11,0,41
2,65,2021,10,0,39
4,60,1984,18,1,37
3,65,2016,18,0,47
4,55,2003,19,0,25
4,65,1999,7,0,31
1,70,1999,13,0,33
1,80,2003,15,1,44
1,65,2003,18,1,32
2,70,1997,4,0,36
2,65,2006,1,0,41
4,60,1996,4,0,39
4,70,2008,6,0,46
4,75,2004,1,0,61
4,70,2018,3,0,68
3,55,2004,1,0,43
3,65,1996,2,0,43
3,30,1991,9,0,14
3,75,1996,2,0,48
3,30,2010,6,0,20
3,20,2008,5,0,21
2,15,1991,9,0,5.5
2,65,1992,11,1,48
2,65,2004,9,1,46
2,65,1975,4,0,28
2,65,1975,4,0,31
2,95,1975,4,0,37
1,75,2004,1,1,56
1,70,1999,6,0,42
1,65,1975,4,1,34
1,35,1991,9,0,12
1,45,1971,7,1,20
1,15,1990,1,0,8.5
1,45,1971,6,1,20
3,80,2002,5,0,46
4,40,1973,5,1,23
2,25,1987,8,0,14
1,65,2009,6,0,60
4,75,2006,11,0,48
1,70,2006,11,0,47
4,75,1972,14,1,35
3,70,2012,16,0,46
1,60,1996,12,0,34
1,75,1972,14,1,28
4,45,1985,5,1,28
2,55,1985,11,0,25
2,65,1985,14,0,20
3,65,2002,8,0,33
1,65,2000,9,0,42
3,60,2000.5101766642038,20,0,30
1,70,2000.5101766642038,7.340678303577355,1,29
3,70,2008,19,0,47
2,80,2008,19,0,54
4,40,2000.5101766642038,14,0,15
4,40,2000.5101766642038,14,0,14
4,75,2005,18,1,43
1,40,1967,7.340678303577355,0,11
4,50,2000.5101766642038,21,0,22
2,70,1981,15,1,28
2,60,1981,15,0,26
2,80,1981,17,0,23
2,70,2016,18,0,39
4,15,1990,5,1,5.5
4,15,1990,14,0,5.4
4,75,2003,9,0,26
4,65,1999,16,1,35
4,70,2006,11,0,28
3,70,2003,9,0,32
3,25,2000.5101766642038,3,0,23
3,55,1985,8,0,18
3,60,2006,11,0,25
3,45,1972,2,0,8
3,60,2012,3,0,38
2,70,2007,10,1,37
2,60,1996,3,1,36
2,55,1972,2,0,12
1,60,2000.5101766642038,8,1,30
1,45,1972,4,1,16
1,60,1980,4,1,27
1,70,2000,2,1,44
1,55,1986,4,1,28
3,70,2004,9,0,34
3,65,2004,13,1,41
2,60,2018,9,1,44
1,65,2018,9,0,43
1,15,1990,11,0,5
4,70,2012,11,0,53
4,70,2012,11,0,61
2,75,2012,11,0,54
2,75,2002,17,0,50
2,55,1995,8,0,38
2,70,1998,15,0,44
1,50,1995,16,1,28
4,50,1995,9,1,38
4,60,2000,8,1,39
3,55,2000.5101766642038,8,0,23
2,60,2000,8,0,34
2,55,2004,9,1,40
4,55,1986,3,1,28
3,45,1995,8,0,30
3,65,1996,9,0,29
2,80,2000.5101766642038,11,0,48
4,30,2017,2,0,27
2,25,2017,2,0,20
2,50,2012,2,0,43
4,75,2005,18,0,36
4,55,1996,16,1,43
4,50,2009,14,0,40
3,75,2002,19,0,36
1,80,1996,18,0,35
1,70,1982,14,1,38
1,70,1979,3,1,24
1,55,2015,16,0,40
4,40,2001,5,1,33
4,45,1984,5,1,37
4,15,1982,3,0,9.5
4,25,2014,7,0,23
4,70,2015,2,1,90
4,25,2014,7,0,21
3,55,1993,6,1,48
3,60,1991,1,1,49
3,65,1995,4,1,49
3,65,1995,4,1,52
3,70,2015,2,0,82
2,70,2015,2,0,75
2,65,2020,4,1,51
2,65,2020,4,1,56
2,25,2014,7,0,25
2,50,2011,2,0,47
2,65,2001,5,0,52
2,65,2020,5,1,50
2,75,2001,9,0,56
2,40,1991,2,0,29
2,65,1998,4,1,48
2,70,1998,6,0,52
2,65,1995,4,1,48
1,75,1981,2,1,39
1,70,2015,2,0,77
1,25,1981,2,0,9.5
1,65,1987,3,1,40
1,50,1986,4,1,39
1,65,2020,5,1,50
1,65,2020,5,1,47
4,25,2014,4,1,21
3,55,2000.5101766642038,2,0,34
4,70,2018,11,0,64
3,65,2001,8,0,37
3,60,2000.5101766642038,9,0,35
2,45,1991,4,0,25
1,70,2000,5,0,56
1,75,2003,13,0,49
4,75,1996,14,0,24
4,95,2003,14,0,43
2,70,2016,13,0,39
2,95,2003,14,0,46
3,65,2002,11,0,33
3,70,2002,10,1,34
2,70,2002,9,0,32
1,70,2002,9,0,28
4,80,2002,21,0,28
4,90,2002,18,1,40
3,70,2016,16,0,41
2,75,2016,15,0,42
2,80,2016,15,0,40
4,100,2002,15,0,33
4,75,2002,15,0,26
4,85,2001,1,0,36
4,70,2001,3,0,30
4,70,2007,21,0,14
4,100,2002,15,0,34
3,70,2001,1,0,29
3,75,2012,18,1,37
2,70,2000.5101766642038,4,1,40
2,85,2003,16,0,23
2,90,2003,8,0,33
1,80,2003,8,1,34
1,85,2003,15,0,24
1,85,2003,8,0,28
1,85,2014,4,0,38
1,80,2003,16,0,27
1,75,2012,18,0,29
4,95,1984,7.340678303577355,1,20
4,95,1986,7.340678303577355,1,17
4,90,1984,7.340678303577355,0,9.8
1,90,1984,7.340678303577355,1,20
3,75,2000.5101766642038,7.340678303577355,1,11
2,80,2006,21,0,13
4,70,1999,14,0,23
3,65,1999,14,0,21
3,55,1987,13,0,11
4,60,1984,12,1,20
2,50,1993,7.340678303577355,0,8.8
2,40,1993,7.340678303577355,0,9.4
4,65,1987,7.340678303577355,0,12
4,65,1987,7.340678303577355,1,19
2,65,1987,7.340678303577355,0,12
1,65,2007,7.340678303577355,0,22
4,70,1999,4,0,25
2,70,1995,10,0,20
2,45,1972,11,1,9.9
2,80,2006,9,1,28
2,70,1997,8,0,19
4,75,1969,15,1,13
3,75,1969,15,0,6
3,65,1969,18,1,14
2,60,1968,7.340678303577355,1,13
3,15,1991,12,0,3.8
3,70,2007,8,0,26
2,65,2007,9,0,28
1,65,1998,9,1,30
1,75,2007,9,0,35
3,60,1995,10,1,30
2,60,2013,13,1,34
2,65,1994,11,0,25
1,50,2014,9,0,33
1,65,2006,9,1,31
4,70,2003,13,1,37
3,65,1989,8,1,25
3,70,2002,8,0,32
2,55,2004,4,1,36
2,65,1997,11,0,24
2,60,1999,2,1,33
1,35,1999,2,0,14
1,60,1989,9,1,19
1,55,2004,4,0,29
1,60,1999,6,1,22
4,15,1992,9,0,5.8
4,70,2016,5,0,48
4,65,2003,3,0,45
4,60,1997,8,0,32
3,70,1997,7,0,32
3,55,2016,2,0,48
3,25,2005,3,0,17
3,55,2006,3,1,40
3,60,1999,3,0,44
2,30,2019,10,0,33
2,30,2019,10,0,32
2,65,1999,7,0,44
2,60,2011,9,0,39
2,25,2008,9,1,18
2,70,1983,10,1,29
2,65,2018,5,0,55
2,45,1983,14,0,11
1,80,1999,8,1,50
1,60,2012,11,0,33
1,25,2000.5101766642038,4,0,27
1,70,1999,6,1,47
3,65,1997,14,0,24
4,75,1971,7.340678303577355,0,6.6
3,45,1971,7.340678303577355,1,13
3,45,1971,7.340678303577355,1,9.9
3,45,1971,7.340678303577355,0,6.5
1,45,1970,7.340678303577355,0,4.8
1,45,2000.5101766642038,7.340678303577355,1,4
1,45,1971,7.340678303577355,0,3.5
2,50,1970,7.340678303577355,1,17
3,50,1970,7.340678303577355,1,11
2,65,2006,15,0,28
3,65,2005,6,1,37
3,70,2005,6,0,38
2,60,1981,0,0,18
1,60,2005,6,1,34
3,65,1985,14,1,22
4,75,2000,4,0,42
4,60,1999,6,1,40
4,80,2000,6,0,37
4,70,2019,10,0,42
3,65,2016,15,0,34
3,60,1998,4,1,40
3,60,2000,6,1,35
3,55,2002,6,1,29
3,70,1996,14,1,30
2,65,1985,11,1,25
2,60,1992,13,1,27
1,65,2016,15,0,26
1,60,1998,5,0,26
1,60,1999,5,0,29
4,70,1993,7.340678303577355,0,19
4,65,2000,5,0,47
2,55,1996,10,1,30
3,80,1986,7.340678303577355,1,18
2,95,1986,7.340678303577355,0,15
2,95,1988,7.340678303577355,1,20
3,80,2000.5101766642038,7.340678303577355,1,22
2,80,1988,7.340678303577355,0,9
2,80,2000.5101766642038,7.340678303577355,0,14
2,80,1995,7.340678303577355,1,22
2,80,1985,7.340678303577355,0,11
1,55,2000.5101766642038,7.340678303577355,0,3.4
1,80,2000.5101766642038,7.340678303577355,0,13
3,70,2013,6,0,58
3,65,1999,11,1,46
2,65,1999,11,0,39
1,65,2015,4,0,60
4,20,2007,9,0,18
2,80,2002,18,0,35
2,60,1998,5,0,39
1,55,1984,4,1,33
3,65,2006,14,0,43
2,65,2013,16,0,39
2,60,2013,16,0,43
1,60,2013,16,0,37
3,50,1986,5,1,25
4,55,2012,2,1,56
4,65,2013,10,0,57
4,60,2000,10,0,50
4,60,2015,2,0,57
4,65,2008,3,0,57
3,45,1974,5,1,25
3,55,1995,6,0,39
3,60,2005,11,0,40
3,75,2009,1,1,70
2,60,2017,8,0,54
2,30,1986,4,0,11
2,70,2001,3,0,52
2,70,2000.5101766642038,3,0,58
1,75,2001,3,1,61
1,35,1996,4,0,20
1,70,2000,8,0,53
1,50,1974,8,1,23
1,70,1974,5,1,35
1,70,2000,10,1,63
3,55,1995,19,1,26
1,55,1995,19,0,20
3,65,1994,10,1,44
2,60,2013,11,0,46
4,45,1988,13,1,25
4,35,1977,11,0,12
4,55,1979,10,1,34
3,20,1993,20,0,6.6
3,65,2016,7,0,59
3,55,1979,10,0,22
3,60,1983,13,0,24
2,40,1972,12,0,1.5
1,55,1979,10,1,30
1,45,1972,12,0,13
1,45,1994,14,0,9.5
2,75,1991,20,0,21
3,75,1990,12,0,20
2,85,1990,10,0,16
1,70,2015,11,0,28
1,15,1992,16,0,5.7
4,65,1996,1,1,25
4,70,1982,1,0,23
4,50,2000,2,0,18
4,75,2005,7,0,34
3,50,1987,4,1,20
2,45,1982,1,1,20
2,60,2000.5101766642038,10,1,30
2,80,2005,9,0,38
1,55,1984,9,1,19
1,60,2016,4,0,37
1,70,2012,11,0,31
4,50,1991,19,0,7.8
4,70,2006,11,0,38
3,70,2007,12,0,35
3,55,2003,10,0,23
2,65,2007,12,0,33
2,55,2003,10,0,22
1,70,2007,12,0,33
1,15,1986,12,0,8
2,70,2017,8,0,45
1,70,2012,13,0,38
1,70,2017,8,0,44
1,70,2016,9,0,43
1,65,2017,8,0,44
3,70,1995,19,1,30
2,75,1995,19,0,25
3,80,2001,1,0,35
2,60,1995,15,1,19
4,60,1986,15,1,25
3,75,2017,4,0,63
2,45,1985,4,1,20
2,60,2012,15,0,16
2,45,2000.5101766642038,18,1,20
2,80,2012,15,0,38
1,70,2012,15,0,30
1,75,2012,15,1,37
4,65,2018,11,0,43
4,70,2018,11,0,49
3,15,1987,6,1,7.5
3,70,2018,11,0,40
3,75,2018,11,0,49
3,20,1991,7,1,6.5
3,40,1990,11,0,20
2,70,2018,11,0,44
2,70,2018,11,0,43
2,70,2018,11,0,42
2,65,2018,11,0,47
2,70,2018,11,0,43
1,65,2003,4,0,33
1,75,2018,11,0,45
1,65,2018,11,0,44
3,65,2017,10,0,41
1,60,2000.5101766642038,7.340678303577355,1,22
2,70,2010,20,0,34
4,15,1992,13,1,3.3
4,80,2014,10,0,46
3,75,2007,16,1,33
3,15,1992,13,0,3
3,15,1992,13,0,3.3
3,15,1991,18,0,3.2
2,45,2019,17,0,19
2,15,1992,13,0,3.1
2,15,1992,13,0,3.2
2,80,2004,15,0,30
3,40,2013,4,0,23
3,80,2002,16,0,17
4,80,2002,10,1,30
2,65,1996,3,1,26
4,60,1999,3,1,37
3,60,1998,6,0,29
2,60,1999,3,0,28
2,50,1973,9,1,12
4,65,1998,15,0,17
3,95,1981,14,1,22
3,60,2000,12,1,27
2,75,2001,21,0,22
1,55,1995,18,1,22
1,60,2000.5101766642038,19,1,21
1,60,2000.5101766642038,12,0,16
2,45,1995,2,1,27
2,85,1995,2,1,45
4,65,2005,3,0,38
4,70,2001,6,0,35
4,60,2015,5,0,42
3,70,2013,12,0,28
3,70,2015,5,0,46
3,15,1992,4,1,7.4
2,25,2000.5101766642038,14,0,4.7
2,70,2015,5,0,46
3,35,2021,2,0,31
2,35,2021,2,0,35
1,55,1972,16,1,16
1,40,1972,10,1,9.8
1,40,1973,12,0,3.5
4,90,2003,7,0,22
4,70,1989,7,1,24
4,90,2003,7,0,27
3,80,2003,5,1,32
2,75,2003,5,0,27
2,90,2003,4,0,29
2,80,1989,7,1,25
2,90,2003,4,0,31
2,85,2003,4,0,27
2,90,2003,5,0,31
1,65,2000.5101766642038,8,0,13
1,90,2003,4,0,27
1,70,2002,13,1,27
3,75,2005,5,0,33
2,80,2005,5,0,35
1,70,2000.5101766642038,15,0,32
4,15,1990,9,1,4
2,15,1990,8,0,2.9
2,15,1990,8,0,2.7
3,80,2005,9,0,37
3,80,2005,9,0,32
2,65,1997,5,0,21
3,65,2014,12,1,32
2,55,2008,15,0,22
1,70,2014,11,0,33
3,65,1994,10,1,27
3,75,2013,2,0,32
2,70,2013,2,0,29
3,75,1970,16,1,13
3,45,1970,12,1,4.7
3,55,1988,11,1,13
2,65,2008,13,0,25
2,60,1970,17,0,4.1
1,45,1970,11,1,8.8
1,15,1985,8,0,3.3
1,45,1970,12,0,6
3,15,1983,11,0,2.6
3,60,2000,16,0,18
1,15,1983,11,0,2.5
1,15,1983,11,0,2
3,45,1992,14,0,7
2,65,2000,4,0,18
4,50,1970,7.340678303577355,1,5.5
4,55,1971,13,1,11
3,85,2001,13,1,30
2,55,1971,16,0,5.2
1,85,1991,9,1,25
1,70,2007,5,0,26
3,45,1992,14,0,7.6
4,65,1989,20,0,12
2,65,1988,21,1,18
2,50,1994,11,1,24
2,50,1994,11,1,22
3,60,1986,20,0,9
3,65,2002,20,1,19
2,55,1989,17,0,9.5
1,65,2002,20,0,12
2,60,1991,15,1,23
4,60,2006,4,1,31
4,45,1993,7,1,15
4,50,2005,8,1,22
4,70,2000.5101766642038,8,0,37
3,30,1979,8,1,6
3,50,1986,4,0,15
3,35,1979,8,1,15
3,50,1986,3,1,24
3,75,2006,3,0,32
3,35,1979,8,1,12
2,70,2004,4,0,31
